노선번호,순번,정류소명,좌표X,좌표Y,위도,경도,ARSID
130,4,방학동신동아타워,202480.10,462452.80,37.66167684,127.0281114,10186
130,5,방학동신동아아파트,202768.80,462486.50,37.66197968,127.0313839,10189
130,6,국민은행방학지점,203029.10,462525.30,37.66232848,127.0343345,10191
130,7,신한은행방학동지점,203264.50,462561.20,37.66265116,127.0370029,10193
130,8,방학사거리,203572.80,462563.30,37.66266893,127.0404975,10195
130,9,정병원,203693.70,462481.00,37.66192687,127.0418675,10304
130,10,도봉보건소,203596.40,462148.70,37.65893297,127.040763,10011
130,11,도봉구민회관,203368.20,461662.90,37.6545564,127.0381742,10013
130,12,쌍문역,203068.00,461025.50,37.64881397,127.0347692,10015
130,13,우이1교앞,202881.40,460634.30,37.64528955,127.0326529,10017
130,14,수유3동우체국,202563.00,460184.60,37.64123834,127.0290431,09001
130,15,수유(강북구청)역,202303.40,459877.70,37.63847361,127.0261005,09013
130,16,수유역,202128.40,459675.90,37.63665564,127.0241169,09003
130,17,수유시장.성신여대미아캠퍼스앞,202142.10,459032.90,37.63086166,127.0242702,09005
130,18,미아역.신일중고,202352.30,458367.60,37.62486624,127.0266497,09007
130,19,도봉세무서.성북시장,202535.20,457795.50,37.61971065,127.0287198,09009
130,20,미아사거리역,202642.50,457135.00,37.61375868,127.029933,09011
130,21,성가복지병원,202749.20,456260.60,37.60587928,127.0311383,08148
130,22,종암경찰서,202917.70,455766.80,37.60142919,127.0330449,08150
130,23,종암동주민센터,203016.40,455522.20,37.59922482,127.0341617,08152
130,24,숭례초교,203150.80,455031.40,37.59480183,127.0356817,08154
130,25,고려대역.고대앞삼거리,203236.60,454359.20,37.58874441,127.0366504,06174
130,26,홍파초등학교,203385.80,454009.60,37.58559367,127.0383383,06171
130,27,경동시장,203381.30,453384.50,37.57996098,127.0382844,06169
130,28,동대문구청,203532.20,452662.60,37.57345544,127.0399895,06017
130,29,신답초등학교앞,203912.70,452468.70,37.57170668,127.0442963,06004
130,30,답십리역사거리,204805.30,451774.40,37.56544618,127.054397,04001
130,31,청년회의소,205343.70,451390.90,37.56198753,127.060489,04002
130,32,장한평역,205839.60,451297.30,37.56114109,127.0661017,04003
130,33,군자교입구,206617.20,451037.00,37.55879029,127.0749014,05002
130,34,군자역5번출구.용마초등학교,207206.30,450752.20,37.55621956,127.0815667,05004
130,35,어린이대공원후문아차산역,207885.20,450331.10,37.5524195,127.0892465,05007
130,36,새밭교회,208168.90,449945.70,37.54894421,127.0924532,05257
130,37,광나루역,209128.30,449519.00,37.54509024,127.1033061,05170
130,38,천호역6번출구.천호사거리,211237.70,448638.10,37.53712921,127.1271649,25128
130,39,강동역(동신중학교),211554.40,448526.60,37.53612058,127.1307469,25126
130,40,강동성심병원(동신중학교),211977.70,448674.70,37.5374497,127.1355393,25224
130,41,천동초등학교,212110.40,449020.70,37.54056575,127.1370466,25223
130,42,강동주유소,212366.00,449056.40,37.54088405,127.1399397,25221
130,43,길동역,212366.70,448732.90,37.537969,127.1399421,25240
130,44,예닮요양병원,212278.30,448461.20,37.53552191,127.1389373,25242
130,45,길동사거리.강동세무서,212153.70,448341.20,37.53444224,127.1375253,25123
130,46,강동역(동신중학교),211679.40,448529.80,37.53614784,127.1321614,25125
130,47,천호역5번출구.천호사거리,211235.60,448707.20,37.53775189,127.1271422,25127
130,48,광나루역,209121.60,449576.70,37.54561024,127.103231,05171
130,49,새밭교회앞,208268.50,449936.40,37.54885953,127.0935803,05256
130,50,어린이대공원후문아차산역,207965.20,450196.40,37.55120504,127.0901505,05006
130,51,중곡동입구삼거리,207646.90,450561.00,37.55449312,127.0865518,05005
130,52,군자역4번출구.용마초등학교,207286.50,450738.50,37.55609548,127.0824744,05003
130,53,군자교입구,206683.10,451031.20,37.55873755,127.0756473,05001
130,54,장한평역,205944.40,451298.10,37.56114763,127.0672879,06003
130,55,청년회의소,205414.00,451388.10,37.56196188,127.0612847,06002
130,56,답십리역사거리,204864.00,451745.30,37.56518365,127.0550613,06001
130,57,신답초등학교앞,203950.90,452473.80,37.57175248,127.0447288,06005
130,58,동대문구청앞,203389.30,452858.30,37.57521941,127.0383726,06164
130,59,경동시장앞,203422.90,453610.30,37.58199548,127.0387565,06167
130,60,홍파초등학교,203416.30,454024.30,37.58572602,127.0386837,06170
130,61,제기동한신아파트앞,203347.50,454226.80,37.58755098,127.0379056,06172
130,62,고려대역.고대앞삼거리,203246.40,454431.40,37.58939497,127.0367617,06173
130,63,숭례초등학교,203194.00,454986.10,37.59439349,127.0361707,08155
130,64,종암동주민센터,203071.60,455452.20,37.59859387,127.0347866,08153
130,65,종암경찰서,202983.40,455723.70,37.60104061,127.0337888,08151
130,66,성가복지병원,202788.90,456245.30,37.60574129,127.0315879,08149
130,67,미아사거리역,202667.30,457038.70,37.61289087,127.0302136,09012
130,68,도봉세무서.성북시장,202581.90,457698.20,37.61883377,127.0292485,09010
130,69,미아역.신일중고,202395.20,458283.30,37.62410651,127.0271354,09008
130,70,수유시장.성신여대미아캠퍼스앞,202168.80,458995.80,37.63052729,127.0245727,09006
130,71,수유역.강북구청,202226.80,459768.00,37.63748531,127.0252321,09004
130,72,수유3동우체국,202529.70,460121.60,37.64067075,127.0286656,09002
130,73,우이1교앞,202864.20,460564.70,37.64466245,127.0324577,10018
130,74,쌍문역,203040.80,460942.70,37.64806797,127.0344606,10016
130,75,도봉구민회관,203356.90,461609.30,37.65407346,127.0380459,10014
130,76,도봉보건소.북한산아이파크아파트,203579.30,462074.00,37.65825993,127.0405688,10012
130,77,방학사거리,203580.20,462592.50,37.66293202,127.0405815,10196
130,78,신한은행방학동지점,203263.60,462591.60,37.66292509,127.0369929,10194
130,79,국민은행방학지점,203028.80,462556.40,37.66260871,127.0343313,10192
130,80,방학동신동아아파트,202830.10,462526.40,37.66233903,127.0320789,10190
130,81,방학동신동아타워,202530.40,462490.50,37.66201641,127.0286817,10187
130,82,연산군정의공주묘,202098.50,462444.80,37.66160571,127.0237861,10185
130,83,우이동도선사입구,201057.80,462673.60,37.66366916,127.0119903,09101
130,84,우이동차고지종점,201064.00,462605.00,37.66305102,127.0120605,09294
140,1,도봉산역광역환승센터,203911.50,465590.50,37.68994491,127.0443529,10340
140,2,도봉산역,204006.70,465506.90,37.6891912,127.0454319,10001
140,3,도봉한신아파트,204052.40,464936.20,37.68404857,127.0459469,10003
140,4,서울북부지방법원.검찰청.도봉역성황당,203962.30,464239.50,37.67777118,127.0449216,10005
140,5,신도봉사거리,203894.30,463741.70,37.67328591,127.044148,10007
140,6,신도봉시장.도봉구청.방학북부역,203844.20,463376.50,37.66999539,127.0435781,10019
140,7,도봉소방서.방학남부역,203791.80,462969.70,37.66633003,127.042982,10009
140,8,도봉보건소,203596.40,462148.70,37.65893297,127.040763,10011
140,9,도봉구민회관,203368.20,461662.90,37.6545564,127.0381742,10013
140,10,쌍문역,203068.00,461025.50,37.64881397,127.0347692,10015
140,11,우이1교앞,202881.40,460634.30,37.64528955,127.0326529,10017
140,12,수유3동우체국,202563.00,460184.60,37.64123834,127.0290431,09001
140,13,수유(강북구청)역,202303.40,459877.70,37.63847361,127.0261005,09013
140,14,수유역,202128.40,459675.90,37.63665564,127.0241169,09003
140,15,수유시장.성신여대미아캠퍼스앞,202142.10,459032.90,37.63086166,127.0242702,09005
140,16,미아역.신일중고,202352.30,458367.60,37.62486624,127.0266497,09007
140,17,도봉세무서.성북시장,202535.20,457795.50,37.61971065,127.0287198,09009
140,18,미아사거리역,202642.50,457135.00,37.61375868,127.029933,09011
140,19,월곡뉴타운,202490.60,456374.10,37.60690275,127.0282097,08001
140,20,길음뉴타운,202133.90,456010.00,37.60362279,127.0241685,08003
140,21,미아리고개(아리랑아트홀),201916.90,455475.60,37.59880786,127.0217094,08005
140,22,돈암사거리.성신여대입구,201601.10,454913.10,37.59373984,127.0181316,08007
140,23,삼선교.한성대학교,200815.30,454481.20,37.58984907,127.0092324,08009
140,24,혜화동로터리,200155.00,454075.50,37.5861937,127.0017551,01005
140,25,명륜3가.성대입구,199853.40,453684.20,37.58266774,126.9983401,01003
140,26,창경궁.서울대학교병원,199696.70,453297.10,37.57917958,126.996566,01002
140,27,원남동,199764.90,452781.00,37.57452907,126.9973383,01198
140,28,광장시장,199800.70,452222.10,37.56949288,126.9977438,01247
140,29,중구청앞.덕수중학교,199835.70,451698.10,37.56477116,126.9981401,02164
140,30,충무로역8번출구.대한극장앞,199695.90,451381.10,37.56191466,126.9965577,02154
140,31,퇴계로3가.한옥마을.한국의집,199269.30,451303.30,37.56121337,126.9917288,02151
140,32,순천향대학병원.한남오거리,200506.30,448448.30,37.53548726,127.0057291,03165
140,33,신사역.푸른저축은행,201773.90,446056.80,37.51393591,127.0200671,22015
140,34,논현역,202036.20,445311.90,37.50722307,127.0230323,22013
140,35,신논현역.구교보타워사거리,202273.70,444688.20,37.50160234,127.0257168,22011
140,36,강남역,202511.20,444070.80,37.49603832,127.028401,22009
140,37,우성아파트,202688.90,443604.90,37.49183958,127.030409,22007
140,38,뱅뱅사거리,202868.50,443135.60,37.48761016,127.0324383,22005
140,39,양재역,203175.40,442574.70,37.48255486,127.0359064,22003
140,40,교육개발원입구,203403.80,442128.60,37.47853422,127.038487,22001
140,41,시민의숲,203393.00,441522.90,37.47307626,127.0383621,22294
140,42,AT센터.양재꽃시장,203504.00,441010.60,37.46845947,127.0396147,22298
140,43,하나로마트.코트라,203931.80,440497.90,37.46383778,127.0444485,22301
140,44,내곡동주민센터,204322.60,440236.60,37.46148144,127.0488649,22325
140,45,탑성마을,204990.80,439888.70,37.45834311,127.0564162,22327
140,46,서초포레스타입구,205298.20,439718.50,37.45680772,127.0598898,22399
140,47,안골마을,205653.20,439536.80,37.4551683,127.0639013,22329
140,48,서울특별시어린이병원.강동-송파예비군,206247.00,439705.10,37.45668105,127.0706148,22331
140,49,헌인릉.강남서초예비군훈련장,207039.70,440029.20,37.45959584,127.0795784,22333
140,50,서울특별시어린이병원.강동-송파예비군,206354.20,439805.30,37.45758323,127.0718274,22332
140,51,안골마을,205519.40,439660.10,37.45628018,127.0623898,22330
140,52,서초포레스타입구,205310.20,439773.00,37.45729875,127.0600259,22398
140,53,탑성마을,204841.60,440019.80,37.45952526,127.0547305,22328
140,54,내곡동주민센터,204348.40,440294.00,37.46199855,127.0491569,22326
140,55,코트라,203943.10,440586.30,37.46463431,127.0445767,22302
140,56,양재2동주민센터.양재꽃시장,203490.70,441135.20,37.4695823,127.0394649,22293
140,57,언남고교,203443.10,441545.10,37.47327612,127.0389287,22295
140,58,교육개발원입구,203428.20,442043.00,37.47776278,127.0387625,22002
140,59,양재역,203257.20,442498.80,37.48187064,127.0368311,22004
140,60,뱅뱅사거리,202916.80,443055.80,37.48689093,127.0329842,22006
140,61,우성아파트,202740.40,443515.40,37.49103294,127.0309911,22008
140,62,강남역,202574.40,443948.80,37.4949388,127.0291153,22010
140,63,신논현역.구교보타워사거리,202331.70,444592.50,37.50073984,127.0263725,22012
140,64,논현역,202098.10,445211.00,37.50631372,127.0237322,22014
140,65,신사역,201821.80,445944.00,37.51291938,127.0206087,22016
140,66,한남대교전망카페,201405.60,447210.70,37.52433434,127.0159029,23531
140,67,한남5거리,200736.90,448157.00,37.5328622,127.0083382,03166
140,68,순천향대학병원,200506.40,448553.90,37.53643881,127.0057303,03162
140,69,서울백병원.평화방송,198926.80,451651.10,37.56434704,126.9878513,02002
140,70,종로3가,199022.80,452279.30,37.57000781,126.9889372,01183
140,71,종로3가역15번출구,199192.70,452289.10,37.57009628,126.9908606,01182
140,72,종로4가.종묘,199716.90,452325.10,37.57042098,126.996795,01180
140,73,종로5가,199987.90,452351.00,37.57065441,126.999863,01179
140,74,종로5가.효제초등학교,200189.40,452597.50,37.57287558,127.0021443,01205
140,75,종로5가.효제동,200197.00,452772.80,37.57445519,127.0022304,01204
140,76,통신대(이화장),200216.90,453179.80,37.57812263,127.0024558,01219
140,77,혜화역.마로니에공원,200201.10,453512.00,37.58111605,127.002277,01220
140,78,혜화역.동성중고(장면총리가옥),200151.70,453894.90,37.58456633,127.0017177,01229
140,79,삼선교.한성대학교,200739.50,454421.30,37.58930938,127.008374,08010
140,80,돈암사거리.성신여대입구,201575.30,454864.60,37.59330286,127.0178394,08008
140,81,미아리고개(아리랑아트홀),201926.80,455376.80,37.59791756,127.0218212,08006
140,82,길음뉴타운,202091.30,455960.70,37.60317865,127.0236859,08004
140,83,월곡뉴타운,202419.60,456271.10,37.60597482,127.0274052,08002
140,84,미아사거리역,202667.30,457038.70,37.61289087,127.0302136,09012
140,85,도봉세무서.성북시장,202581.90,457698.20,37.61883377,127.0292485,09010
140,86,미아역.신일중고,202395.20,458283.30,37.62410651,127.0271354,09008
140,87,수유시장.성신여대미아캠퍼스앞,202168.80,458995.80,37.63052729,127.0245727,09006
140,88,수유역.강북구청,202226.80,459768.00,37.63748531,127.0252321,09004
140,89,수유3동우체국,202529.70,460121.60,37.64067075,127.0286656,09002
140,90,우이1교앞,202864.20,460564.70,37.64466245,127.0324577,10018
140,91,쌍문역,203040.80,460942.70,37.64806797,127.0344606,10016
140,92,도봉구민회관,203356.90,461609.30,37.65407346,127.0380459,10014
140,93,도봉보건소.북한산아이파크아파트,203579.30,462074.00,37.65825993,127.0405688,10012
140,94,도봉소방서.방학남부역,203798.00,462896.80,37.66567312,127.0430519,10010
140,95,신도봉시장.도봉구청.방학북부역,203857.10,463319.50,37.66948173,127.043724,10020
140,96,신도봉사거리,203903.00,463694.80,37.67286327,127.0442464,10008
140,97,서울북부지방법원.검찰청.도봉역성황당,203968.40,464164.20,37.67709264,127.0449903,10006
140,98,도봉한신아파트,204049.90,464771.90,37.68256812,127.0459177,10004
140,99,도봉산역,204032.60,465462.40,37.68879011,127.0457254,10002
140,100,도봉산역광역환승센터,203814.10,465619.70,37.69020843,127.0432486,10341
141,1,도봉산입구,203570.80,465259.80,37.68696645,127.040488,10153
141,2,도봉고등학교,203883.50,465290.40,37.68724091,127.0440338,10154
141,3,도봉한신아파트,204052.40,464936.20,37.68404857,127.0459469,10003
141,4,서울북부지방법원.검찰청.도봉역성황당,203962.30,464239.50,37.67777118,127.0449216,10005
141,5,신도봉사거리,203894.30,463741.70,37.67328591,127.044148,10007
141,6,신도봉시장.도봉구청.방학북부역,203844.20,463376.50,37.66999539,127.0435781,10019
141,7,도봉소방서,203758.10,462821.10,37.66499117,127.0425992,10114
141,8,방학사거리,203714.60,462512.90,37.66221423,127.0421046,10116
141,9,도봉보건소,203596.40,462148.70,37.65893297,127.040763,10011
141,10,도봉구민회관,203368.20,461662.90,37.6545564,127.0381742,10013
141,11,쌍문역,203068.00,461025.50,37.64881397,127.0347692,10015
141,12,우이1교앞,202881.40,460634.30,37.64528955,127.0326529,10017
141,13,수유3동우체국,202563.00,460184.60,37.64123834,127.0290431,09001
141,14,수유(강북구청)역,202303.40,459877.70,37.63847361,127.0261005,09013
141,15,수유역,202128.40,459675.90,37.63665564,127.0241169,09003
141,16,수유시장.성신여대미아캠퍼스앞,202142.10,459032.90,37.63086166,127.0242702,09005
141,17,미아역.신일중고,202352.30,458367.60,37.62486624,127.0266497,09007
141,18,도봉세무서.성북시장,202535.20,457795.50,37.61971065,127.0287198,09009
141,19,미아사거리역,202642.50,457135.00,37.61375868,127.029933,09011
141,20,성가복지병원,202749.20,456260.60,37.60587928,127.0311383,08148
141,21,종암경찰서,202917.70,455766.80,37.60142919,127.0330449,08150
141,22,종암동주민센터,203016.40,455522.20,37.59922482,127.0341617,08152
141,23,숭례초교,203150.80,455031.40,37.59480183,127.0356817,08154
141,24,고려대역.고대앞삼거리,203236.60,454359.20,37.58874441,127.0366504,06174
